X,Y,Z,throttle,brake,steer,speed,position,lap_time
-159.86,6.71,-286.4,1.0,0.0,0.74,114.06,0.198,22107.0
-161.1,6.71,-284.71,1.0,0.0,0.32,114.65,0.199,22173.0
-162.71,6.71,-282.55,1.0,0.0,0.16,115.3,0.2,22257.0
-163.96,6.7,-280.85,1.0,0.0,-0.12,115.87,0.201,22323.0
-165.23,6.69,-279.14,1.0,0.0,-0.59,116.31,0.202,22389.0
-166.85,6.68,-276.95,1.0,0.0,-0.95,117.07,0.203,22473.0
-168.18,6.66,-275.14,1.0,0.0,-1.35,117.63,0.204,22542.0
-169.47,6.64,-273.41,1.0,0.0,-1.65,118.13,0.205,22608.0
-170.77,6.62,-271.67,1.0,0.0,-1.85,118.69,0.206,22674.0
-172.13,6.61,-269.85,1.0,0.0,-1.96,119.23,0.207,22743.0
-173.74,6.59,-267.69,1.0,0.0,-2.09,119.91,0.208,22824.0
-175.13,6.57,-265.85,1.0,0.0,2.16,120.47,0.209,22893.0
-176.45,6.55,-264.08,1.0,0.0,2.29,120.95,0.21,22959.0
-177.79,6.53,-262.31,1.0,0.0,2.31,121.51,0.211,23025.0
-179.19,6.5,-260.44,1.0,0.0,2.16,122.07,0.212,23094.0
-180.54,6.47,-258.64,1.0,0.0,-2.35,122.59,0.213,23160.0
-181.89,6.45,-256.84,1.0,0.0,-2.39,123.12,0.214,23226.0
-183.32,6.43,-254.95,1.0,0.0,-2.24,123.67,0.215,23295.0
-184.68,6.4,-253.14,1.0,0.0,2.46,124.19,0.216,23361.0
-186.05,6.39,-251.32,1.0,0.0,2.66,124.65,0.217,23427.0
-187.43,6.37,-249.49,1.0,0.0,2.66,125.24,0.218,23493.0
-188.87,6.34,-247.56,1.0,0.0,-1.7,125.75,0.219,23562.0
-190.26,6.32,-245.71,1.0,0.0,-1.61,126.24,0.22,23628.0
-191.65,6.29,-243.86,1.0,0.0,-1.39,126.76,0.221,23694.0
-193.12,6.27,-241.91,1.0,0.0,-1.04,127.29,0.222,23763.0
-194.52,6.24,-240.05,1.0,0.0,-0.74,127.8,0.223,23829.0
-195.93,6.22,-238.17,1.0,0.0,4.01,128.28,0.224,23895.0
-197.34,6.19,-236.28,1.0,0.0,-0.21,128.78,0.225,23961.0
-198.83,6.16,-234.3,1.0,0.0,0.19,129.28,0.226,24030.0
-200.25,6.14,-232.4,1.0,0.0,0.63,129.78,0.227,24096.0
-201.36,6.12,-230.93,1.0,0.0,1.04,130.15,0.228,24147.0
-202.79,6.1,-229.01,1.0,0.0,1.51,130.63,0.229,24213.0
-204.22,6.09,-227.09,1.0,0.0,1.91,131.08,0.23,24279.0
-205.66,6.08,-225.15,1.0,0.0,2.44,131.55,0.231,24345.0
-207.1,6.06,-223.21,1.0,0.0,2.91,131.97,0.232,24411.0
-208.61,6.05,-221.17,0.0,0.0,-0.91,132.25,0.233,24480.0
-209.65,6.05,-219.75,0.0,0.0,-0.38,132.17,0.234,24528.0
-211.15,6.05,-217.71,0.0,0.0,-0.15,132.06,0.235,24597.0
-212.59,6.05,-215.76,0.0,0.0,0.66,131.95,0.236,24663.0
-214.02,6.04,-213.81,0.0,0.0,1.1,131.86,0.237,24729.0
-215.12,6.04,-212.3,1.0,0.0,1.62,131.79,0.238,24780.0
-216.54,6.03,-210.34,1.0,0.0,2.14,132.16,0.239,24846.0
-217.97,6.02,-208.38,1.0,0.0,2.94,132.56,0.24,24912.0
-219.46,6.03,-206.32,1.0,0.0,3.63,132.94,0.241,24981.0
-220.89,6.03,-204.34,1.0,0.0,-0.03,133.35,0.242,25047.0
-222.0,6.03,-202.8,1.0,0.0,0.54,133.61,0.243,25098.0
-223.43,6.04,-200.81,1.0,0.0,1.22,134.01,0.244,25164.0
-224.87,6.04,-198.81,1.0,0.0,2.25,134.36,0.245,25230.0
-225.98,6.05,-197.26,1.0,0.0,3.08,134.66,0.246,25281.0
-227.41,6.04,-195.24,1.0,0.0,3.83,135.04,0.247,25347.0
-228.84,6.05,-193.21,1.0,0.0,0.37,135.39,0.248,25413.0
-230.28,6.07,-191.18,1.0,0.0,1.15,135.78,0.249,25479.0
-231.39,6.08,-189.61,1.0,0.0,2.05,136.04,0.25,25530.0
-232.82,6.1,-187.56,1.0,0.0,3.28,136.41,0.251,25596.0
-234.32,6.12,-185.41,1.0,0.0,4.19,136.79,0.252,25665.0
-235.36,6.13,-183.91,1.0,0.0,0.65,137.02,0.253,25713.0
-236.86,6.15,-181.74,1.0,0.0,1.9,137.4,0.254,25782.0
-238.29,6.17,-179.66,1.0,0.0,2.86,137.77,0.255,25848.0
-239.4,6.18,-178.05,1.0,0.0,3.91,138.04,0.256,25899.0
-240.83,6.21,-175.96,1.0,0.0,5.38,138.39,0.257,25965.0
-241.93,6.23,-174.33,1.0,0.0,1.77,138.66,0.258,26016.0
-243.35,6.26,-172.22,1.0,0.0,2.83,139.0,0.259,26082.0
-244.78,6.28,-170.1,1.0,0.0,4.55,139.35,0.26,26148.0
-245.88,6.31,-168.45,1.0,0.0,1.29,139.61,0.261,26199.0
-247.29,6.33,-166.31,0.9,0.0,3.19,139.97,0.262,26265.0
-248.38,6.35,-164.66,0.21,0.0,4.63,140.13,0.263,26316.0
-250.61,6.4,-161.24,0.0,0.44,6.26,138.63,0.264,26421.0
-250.99,6.41,-160.66,0.0,0.65,3.69,138.18,0.265,26439.0
-252.35,6.44,-158.55,0.0,0.96,6.88,135.63,0.266,26505.0
-253.68,6.48,-156.48,0.0,0.79,4.89,132.73,0.267,26571.0
-254.69,6.51,-154.9,0.0,0.81,7.64,130.47,0.268,26622.0
-255.94,6.55,-152.9,0.0,0.98,7.5,127.56,0.269,26688.0
-257.17,6.59,-150.93,0.0,0.79,6.47,124.7,0.27,26754.0
-258.35,6.63,-148.99,0.0,0.67,5.82,121.89,0.271,26820.0
-259.54,6.67,-147.0,0.0,0.89,6.7,119.11,0.272,26889.0
-260.92,6.72,-144.62,0.0,0.84,4.07,115.93,0.273,26973.0
-261.96,6.76,-142.78,0.0,0.66,4.11,113.65,0.274,27039.0
-262.96,6.79,-140.96,0.0,0.51,0.08,111.65,0.275,27105.0
-264.18,6.84,-138.67,0.0,0.36,-3.89,109.52,0.276,27189.0
-265.33,6.89,-136.41,0.0,0.37,-5.38,107.4,0.277,27273.0
-266.2,6.92,-134.65,0.0,0.31,-4.53,105.94,0.278,27339.0
-267.25,6.97,-132.42,0.0,0.35,-0.62,104.34,0.279,27423.0
-268.25,7.01,-130.22,0.0,0.27,1.13,102.94,0.28,27507.0
-269.18,7.06,-128.1,0.0,0.2,3.32,101.75,0.281,27588.0
-269.94,7.09,-126.31,0.0,0.2,10.19,100.73,0.282,27657.0
-270.82,7.14,-124.14,0.0,0.25,16.55,99.54,0.283,27741.0
-271.64,7.18,-122.06,0.0,0.17,20.28,98.42,0.284,27822.0
-272.44,7.23,-119.91,0.0,0.13,20.0,97.5,0.285,27906.0
-273.36,7.28,-117.3,0.0,0.13,24.2,96.33,0.286,28008.0
-274.04,7.32,-115.23,0.8,0.08,24.98,95.54,0.287,28089.0
-274.69,7.36,-113.09,0.79,0.16,25.48,94.84,0.288,28173.0
-275.29,7.4,-110.95,0.0,0.13,26.78,94.11,0.289,28257.0
-275.83,7.43,-108.82,0.0,0.11,24.18,93.41,0.29,28341.0
-276.33,7.46,-106.68,0.0,0.05,26.53,92.67,0.291,28425.0
-276.83,7.49,-104.17,0.02,0.0,29.24,91.7,0.292,28524.0
-277.19,7.53,-102.05,0.03,0.0,27.36,91.22,0.293,28608.0
-277.54,7.56,-99.55,0.03,0.0,30.8,90.58,0.294,28707.0
-277.78,7.59,-97.44,0.04,0.0,29.77,90.14,0.295,28791.0
-277.95,7.62,-95.33,0.05,0.0,33.5,89.73,0.296,28875.0
-278.09,7.65,-92.85,0.03,0.0,38.15,89.26,0.297,28974.0
-278.15,7.67,-90.3,0.07,0.0,34.36,88.8,0.298,29076.0
-278.12,7.69,-88.21,0.09,0.0,37.62,88.42,0.299,29160.0
-278.01,7.71,-85.76,0.07,0.0,39.29,88.04,0.3,29259.0
-277.86,7.73,-83.69,0.09,0.0,39.99,87.72,0.301,29343.0
-277.58,7.75,-81.27,0.1,0.0,42.63,87.38,0.302,29442.0
-277.28,7.77,-79.23,0.11,0.0,43.73,87.1,0.303,29526.0
-276.84,7.79,-76.85,0.15,0.0,41.63,86.79,0.304,29625.0
-276.4,7.81,-74.86,0.18,0.0,38.82,86.51,0.305,29709.0
-275.79,7.84,-72.53,0.2,0.0,42.48,86.21,0.306,29808.0
-275.08,7.87,-70.17,0.24,0.0,45.53,85.91,0.307,29910.0
-274.42,7.89,-68.25,0.26,0.0,43.3,85.7,0.308,29994.0
-273.53,7.91,-65.96,0.27,0.0,48.25,85.47,0.309,30096.0
-272.59,7.93,-63.78,0.3,0.0,47.57,85.27,0.31,30195.0
-271.72,7.94,-61.96,0.3,0.0,56.18,85.13,0.311,30279.0
-270.59,7.94,-59.8,0.32,0.0,56.28,84.97,0.312,30381.0
-269.63,7.94,-58.12,0.33,0.0,60.04,84.85,0.313,30462.0
-268.35,7.93,-56.06,0.34,0.0,66.17,84.71,0.314,30564.0
-267.02,7.92,-54.1,0.36,0.0,62.8,84.59,0.315,30663.0
-265.84,7.9,-52.49,0.37,0.0,67.33,84.49,0.316,30747.0
-264.38,7.87,-50.65,0.38,0.0,74.12,84.39,0.317,30846.0
-262.79,7.82,-48.82,0.39,0.0,75.88,84.31,0.318,30948.0
-261.44,7.77,-47.36,0.39,0.0,76.45,84.26,0.319,31032.0
-259.78,7.7,-45.7,0.39,0.0,84.42,84.21,0.32,31131.0
-258.07,7.62,-44.11,0.4,0.0,87.0,84.14,0.321,31230.0
-256.23,7.55,-42.54,0.42,0.0,90.09,84.01,0.322,31332.0
-254.66,7.49,-41.32,0.45,0.0,91.19,83.87,0.323,31416.0
-252.75,7.43,-39.97,0.49,0.0,94.51,83.74,0.324,31515.0
-250.72,7.37,-38.68,0.51,0.0,96.79,83.64,0.325,31617.0
